icd9v6.01编码,实际操作名称v6.01,属性v6.01,录入选项v6.01
95.09001,视力检查,诊断性操作,选择性
95.11001,眼底照相,诊断性操作,选择性
95.12001,眼底血管荧光造影,诊断性操作,选择性
95.12002,眼毛细血管显微镜检查,诊断性操作,选择性
95.12003,吲哚青绿脉络膜血管造影,诊断性操作,选择性
95.13001,眼超声检查,诊断性操作,选择性
95.13002,超声生物显微镜检查[UBM检查],诊断性操作,选择性
95.14001,眼X线检查,诊断性操作,选择性
95.15001,眼球运动检查,诊断性操作,选择性
95.21001,视网膜电图[ERG],诊断性操作,选择性
95.22001,眼动图[EOG],诊断性操作,选择性
95.23001,视觉诱发电位[VEP],诊断性操作,选择性
95.24001,眼震图[ENG],诊断性操作,选择性
95.25001,眼肌电图[EMG],诊断性操作,选择性
95.26001,角膜地形图检查,诊断性操作,选择性
95.31001,配镜,治疗性操作,选择性
95.33001,助视镜安装,诊断性操作,选择性
95.35001,视轴矫正训练,治疗性操作,选择性
95.41001,听力测定,诊断性操作,选择性
95.42001,临床听力试验,诊断性操作,选择性
95.42002,音叉听力试验,诊断性操作,选择性
95.42003,耳语听力试验,诊断性操作,选择性
95.43001,听力评估,诊断性操作,选择性
95.43002,韦伯听力评估,诊断性操作,选择性
95.44001,临床前庭功能试验,诊断性操作,选择性
95.45001,旋转测验,诊断性操作,选择性
95.47001,听力检查,诊断性操作,选择性
95.47002,听觉诱发电位[AEP],诊断性操作,选择性
96.04001,气管插管,治疗性操作,必选
96.05001,气管支架置入术,治疗性操作,必选
96.07001,胃插管减压,治疗性操作,必选
96.08001,肠插管减压,治疗性操作,必选
96.09001,直肠导管插入,治疗性操作,必选
96.09002,直肠导管置换,治疗性操作,必选
96.11001,外耳道填塞,治疗性操作,选择性
96.14001,阴道填塞,治疗性操作,选择性
96.16001,阴道扩张,治疗性操作,选择性
96.18001,子宫颈托放置,治疗性操作,选择性
96.19001,直肠填塞,治疗性操作,选择性
96.21001,额鼻管扩张,治疗性操作,选择性
96.22001,直肠扩张,治疗性操作,选择性
96.23001,肛门扩张,治疗性操作,选择性
96.24001,肠造口扩张,治疗性操作,选择性
96.25001,膀胱扩张,治疗性操作,选择性
96.26001,直肠脱垂手法复位,治疗性操作,选择性
96.27002,疝手法复位,治疗性操作,选择性
96.28001,肠造口脱垂手法复位,治疗性操作,选择性
96.29001,肠套迭复位,治疗性操作,选择性
96.33001,胃灌洗,治疗性操作,选择性
96.34001,鼻-胃管冲洗,治疗性操作,选择性
96.35001,鼻饲,治疗性操作,选择性
96.36001,胃造口冲洗,治疗性操作,选择性
96.36002,肠造口冲洗,治疗性操作,选择性
96.37001,菌群移植治疗,治疗性操作,选择性
96.38001,粪便嵌顿去除,治疗性操作,选择性
96.39001,直肠冲洗,治疗性操作,选择性
96.41001,胆囊造口冲洗,治疗性操作,选择性
96.41002,胆管冲洗,治疗性操作,选择性
96.42001,胰管冲洗,治疗性操作,选择性
96.44001,阴道冲洗,治疗性操作,选择性
96.45002,肾盂造口冲洗,治疗性操作,选择性
96.46001,输尿管造口冲洗,治疗性操作,选择性
96.46002,输尿管导管冲洗,治疗性操作,选择性
96.47001,膀胱造口冲洗,治疗性操作,选择性
96.48001,导尿管冲洗,治疗性操作,选择性
96.49001,前列腺素栓剂插入,治疗性操作,选择性
96.49002,膀胱灌注治疗,治疗性操作,选择性
96.51001,眼冲洗,治疗性操作,选择性
96.52001,耳耵聍去除,治疗性操作,选择性
96.52002,外耳道冲洗,治疗性操作,选择性
96.53001,鼻道冲洗,治疗性操作,选择性
96.54001,洁牙,治疗性操作,选择性
96.55001,清洁气管造口,治疗性操作,必选
96.56001,支气管灌洗,治疗性操作,必选
96.57001,血管导管冲洗,治疗性操作,选择性
96.58001,伤口引流管冲洗,治疗性操作,选择性
96.59001,清洁伤口,治疗性操作,选择性
96.6 001,肠内高营养,治疗性操作,选择性
96.71001,有创呼吸机治疗小于96小时,治疗性操作,必选
96.72001,有创呼吸机治疗大于等于96小时,治疗性操作,必选
97.01001,鼻-胃管置换,治疗性操作,选择性
97.02001,胃造口导管置换,治疗性操作,选择性
97.03001,小肠造口导管置换,治疗性操作,必选
97.04001,大肠造口导管置换,治疗性操作,必选
97.05001,胆道引流管置换,治疗性操作,必选
97.05002,胆道支架置换,治疗性操作,必选
97.05004,胰管套管置换,治疗性操作,必选
97.11001,上肢石膏置换,治疗性操作,选择性
97.12001,下肢石膏置换,治疗性操作,选择性
97.14001,外固定置换,治疗性操作,选择性
97.15001,伤口引流管置换,治疗性操作,选择性
97.16001,伤口填塞物置换,治疗性操作,选择性
97.16002,伤口引流条置换,治疗性操作,选择性
97.21001,鼻填塞物置换,治疗性操作,选择性
97.22001,牙填塞物置换,治疗性操作,选择性
97.23001,气管插管置换,治疗性操作,必选
97.26001,阴道填塞物置换,治疗性操作,选择性
97.26002,阴道引流物置换,治疗性操作,选择性
97.31001,眼球假体去除,治疗性操作,必选
97.32001,鼻填塞物去除,治疗性操作,选择性
97.33001,颌间结扎去除,治疗性操作,选择性
97.34001,牙填塞物去除,治疗性操作,选择性
97.35001,牙假体去除,治疗性操作,选择性
97.36001,颌骨牵引器去除,治疗性操作,选择性
97.36002,颌骨外固定去除,治疗性操作,选择性
97.37001,气管插管去除,治疗性操作,选择性
97.38003,头部缝线去除,治疗性操作,选择性
97.39001,颈部治疗性装置去除,治疗性操作,选择性
97.39002,头部治疗性装置去除,治疗性操作,选择性
97.41001,胸腔引流管去除,治疗性操作,选择性
97.42001,纵隔引流管去除,治疗性操作,选择性
97.43001,胸壁缝线去除,治疗性操作,选择性
97.44001,体外循环辅助装置去除,治疗性操作,必选
97.44002,体外心脏辅助装置去除,治疗性操作,必选
97.44003,主动脉球囊反搏装置去除[IABP装置去除],治疗性操作,必选
97.51001,胃造口导管去除,治疗性操作,选择性
97.52001,小肠导管去除,治疗性操作,选择性
97.53001,直肠导管去除,治疗性操作,选择性
97.54001,胆囊造口导管去除,治疗性操作,选择性
97.55002,胆管支架去除,治疗性操作,必选
97.55004,胆管引流管去除,治疗性操作,选择性
97.56001,内镜下胰管支架去除,治疗性操作,必选
97.56002,胰腺引流管去除,治疗性操作,选择性
97.59001,食道扩张支架去除,治疗性操作,必选
97.61001,肾盂造口导管去除,治疗性操作,必选
97.62001,输尿管导管去除,治疗性操作,必选
97.62002,输尿管造口导管去除,治疗性操作,必选
97.63001,膀胱造口导管去除,治疗性操作,必选
97.64001,导尿管去除,治疗性操作,选择性
97.65001,尿道支架去除,治疗性操作,必选
97.69001,膀胱支架去除,治疗性操作,必选
97.69005,前列腺支架去除,治疗性操作,必选
97.71005,宫内避孕装置去除,治疗性操作,必选
97.71006,宫腔镜下子宫内避孕装置去除,治疗性操作,必选
97.72001,子宫内填塞物去除,治疗性操作,必选
97.75001,阴道填塞物去除,治疗性操作,选择性
97.79001,阴道缝线去除,治疗性操作,必选
97.79002,子宫颈缝线去除,治疗性操作,必选
97.79003,外阴缝线去除,治疗性操作,选择性
97.81001,腹膜后引流管去除,治疗性操作,选择性
97.82001,腹膜引流管去除,治疗性操作,选择性
97.83001,腹壁缝线去除,治疗性操作,选择性
97.84001,躯干缝线去除,治疗性操作,选择性
97.86003,腹膜透析管去除,治疗性操作,选择性
97.86004,腹腔化疗泵去除,治疗性操作,选择性
97.86006,盆腔化疗泵去除,治疗性操作,选择性
97.86007,腹膜透析导丝法拔管,治疗性操作,选择性
97.86008,腹膜透析腹腔法拔管,治疗性操作,选择性
97.86009,腹膜透析手工法拔管,治疗性操作,选择性
97.88001,石膏外固定去除,治疗性操作,选择性
97.88005,外固定装置去除,治疗性操作,选择性
97.89003,下肢缝线去除,治疗性操作,选择性
97.89004,为肾透析的半永久静脉导管拔管,治疗性操作,选择性
97.89005,为肾透析的临时静脉导管拔管,治疗性操作,选择性
98.01001,口腔内异物去除,治疗性操作,必选
98.02001,食管内异物去除,治疗性操作,必选
98.02002,内镜下食道内异物去除,治疗性操作,必选
98.03001,内镜下胃内异物去除,治疗性操作,必选
98.03002,内镜下十二指肠内异物去除,治疗性操作,必选
98.03003,内镜下小肠内异物去除,治疗性操作,必选
98.04001,内镜下大肠内异物去除,治疗性操作,必选
98.05001,肛管内异物去除,治疗性操作,必选
98.05002,直肠内异物去除,治疗性操作,必选
98.05003,内镜下直肠内异物去除,治疗性操作,必选
98.11001,耳内异物去除,治疗性操作,必选
98.12001,鼻腔内异物去除,治疗性操作,必选
98.13001,咽内异物去除,治疗性操作,必选
98.14001,喉内异物去除,治疗性操作,必选
98.15001,(内镜下)(支)气管异物取出,治疗性操作,必选
98.15002,支气管内异物去除,治疗性操作,必选
98.16001,子宫内异物去除,治疗性操作,必选
98.16002,宫腔镜下子宫内异物去除,治疗性操作,必选
98.17001,阴道内异物去除,治疗性操作,必选
98.18001,造口腔内异物去除,治疗性操作,必选
98.19001,尿道内异物去除,治疗性操作,必选
98.21001,眼表浅异物去除,治疗性操作,必选
98.22001,结膜嵌入异物去除,治疗性操作,必选
98.22002,颈部异物去除,治疗性操作,必选
98.22003,头皮异物去除,治疗性操作,必选
98.24001,阴茎异物去除,治疗性操作,必选
98.24002,阴囊异物去除,治疗性操作,必选
98.25001,躯干异物去除,治疗性操作,必选
98.26001,手异物去除,治疗性操作,必选
98.27001,上肢异物去除,治疗性操作,必选
98.28001,足异物去除,治疗性操作,必选
98.29001,下肢异物去除,治疗性操作,必选
98.51001,膀胱结石体外冲击波碎石,治疗性操作,必选
98.51002,肾结石体外冲击波碎石,治疗性操作,必选
98.51004,输尿管结石体外冲击波碎石,治疗性操作,必选
98.52001,胆囊结石体外冲击波碎石,治疗性操作,必选
98.52002,胆管结石体外冲击波碎石,治疗性操作,必选
98.59002,子宫结石体外冲击波碎石,治疗性操作,必选
98.59003,胰腺结石体外冲击波碎石,治疗性操作,必选
99.00001,自体血液回收,治疗性操作,选择性
99.00002,自体血回输(术中),治疗性操作,选择性
99.01001,供者采血,治疗性操作,选择性
99.01003,全血置换,治疗性操作,选择性
99.02001,自体血回输,治疗性操作,选择性
99.03001,输血,治疗性操作,选择性
99.04001,成份血细胞输入,治疗性操作,选择性
99.05001,血小板输入,治疗性操作,选择性
99.06001,凝血因子输入,治疗性操作,选择性
99.06002,抗血友病因子输入,治疗性操作,选择性
99.07002,血浆输入,治疗性操作,选择性
99.08001,血液扩容剂输入,治疗性操作,选择性
99.09001,人造血浆输入,治疗性操作,选择性
99.10001,血栓溶解剂输入,治疗性操作,必选
99.10003,下肢动脉导管溶栓,治疗性操作,必选
99.10005,下肢静脉导管溶栓,治疗性操作,必选
99.10006,腹主动脉导管溶栓,治疗性操作,必选
99.10007,髂动脉导管溶栓,治疗性操作,必选
99.10008,髂静脉导管溶栓,治疗性操作,必选
99.10009,上肢动脉导管溶栓,治疗性操作,必选
99.10010,上肢静脉导管溶栓,治疗性操作,必选
99.10011,下腔静脉导管溶栓,治疗性操作,必选
99.12001,变态反应免疫治疗,治疗性操作,选择性
99.14001,免疫血清注射,治疗性操作,选择性
99.15001,全部胃肠外营养[TPN],治疗性操作,选择性
99.15003,周围胃肠外营养[PPN],治疗性操作,选择性
99.16001,抗蛇毒素注射,治疗性操作,选择性
99.16002,重金属拮抗剂注射,治疗性操作,选择性
99.16003,肉毒素注射,治疗性操作,选择性
99.17001,胰岛素注射,治疗性操作,选择性
99.19001,凝血药注射,治疗性操作,选择性
99.21001,抗生素注射,治疗性操作,选择性
99.23001,类固醇注射,治疗性操作,选择性
99.25001,动脉注射化疗药物,治疗性操作,必选
99.25002,局部灌注治疗,治疗性操作,必选
99.25017,化学物质栓塞,治疗性操作,必选
99.25020,静脉注射化疗药物,治疗性操作,必选
99.25036,椎管内注射化疗药物,治疗性操作,必选
99.25037,超声内镜下化疗药物注射,治疗性操作,必选
99.27001,电离子透入疗法,治疗性操作,选择性
99.28001,抗肿瘤免疫治疗,治疗性操作,必选
99.28002,小剂量白介素-2治疗,治疗性操作,必选
99.28003,抗肿瘤基因治疗,治疗性操作,必选
99.28004,肌肉注射免疫抑制剂治疗,治疗性操作,必选
99.28005,静脉注射免疫制剂治疗,治疗性操作,必选
99.28006,分子靶向治疗,治疗性操作,必选
99.29005,肛周湿疹封闭,治疗性操作,选择性
99.29006,玻尿酸注射,治疗性操作,选择性
99.53001,病毒性脑炎疫苗预防性接种,治疗性操作,选择性
99.57001,肉毒中毒抗毒素治疗,治疗性操作,选择性
99.58001,气性坏疽抗毒素治疗,治疗性操作,选择性
99.58002,猩红热抗毒素治疗,治疗性操作,选择性
99.60001,心肺复苏,治疗性操作,必选
99.61001,心房复律,治疗性操作,必选
99.62001,电除颤,治疗性操作,必选
99.63001,心外按压,治疗性操作,必选
99.71001,治疗性血浆去除,治疗性操作,选择性
99.72001,白细胞治疗性去除,治疗性操作,选择性
99.75001,神经保护剂注射,治疗性操作,选择性
99.76001,免疫吸附,治疗性操作,选择性
99.77001,屏障物置入,治疗性操作,选择性
99.79001,干细胞采集,治疗性操作,必选
99.81001,体表物理降温,治疗性操作,选择性
99.82002,局部红外线照射,治疗性操作,选择性
99.82003,新生儿紫外线照射,治疗性操作,选择性
99.82004,局部紫外线照射,治疗性操作,选择性
99.83002,新生儿蓝光治疗,治疗性操作,选择性
99.83003,强脉冲光治疗,治疗性操作,选择性
99.83004,红光治疗,治疗性操作,选择性
99.83005,蓝光照射治疗,治疗性操作,选择性
99.85003,热疗(用于癌症),治疗性操作,必选
99.85004,高强度聚焦超声治疗[HIFU],治疗性操作,必选
99.88001,光动力治疗,治疗性操作,必选
99.88002,光化学疗法[PUVA],治疗性操作,必选
99.91001,针麻,治疗性操作,选择性
99.92001,中医针刺,治疗性操作,选择性
99.92002,电针经络氧疗法,治疗性操作,选择性
