北京临床版编码v8.0,北京临床版名称v8.0,医保版编码v2.0,医保版名称v2.0,备注
82.91004,手指肌腱松解术,82.9100x004,手指肌腱松解术,
82.91005,手部肌腱粘连松解术,82.9103,手部肌腱粘连松解术,
82.92001,手黏液囊抽吸术,82.9200,手黏液囊抽吸术,
82.93001,手软组织抽吸术,82.9300x001,手软组织抽吸术,
82.94001,手黏液囊治疗性物质注射,82.9400,手黏液囊治疗性药物注入,
82.95001,手肌腱治疗性物质注射,82.9501,手部腱鞘封闭术,
82.95002,手部腱鞘封闭术,82.9501,手部腱鞘封闭术,
82.96001,手软组织局部作用治疗性物质注射,82.9600x001,手软组织局部作用治疗性物质注射,
83.01001,肌腱探查术,83.0100x001,肌腱探查术,
83.01002,腱鞘切开术,83.0101,腱鞘切开术,
83.01003,腱鞘米粒样小体去除术,83.0103,腱鞘米粒样小体去除术,
83.01004,腱鞘松解术,83.0102,腱鞘松解术,
83.02002,肌肉切开探查术,83.0202,肌肉切开探查术,
83.02003,肌肉切开异物取出术,83.0203,肌肉切开异物取出术,
83.02004,肌肉切开引流术,83.0204,肌肉切开引流术,
83.02005,前臂切开减压术,83.0200x005,前臂切开减压术,
83.02006,小腿减张术,83.0200x006,小腿减张术,
83.02007,肌肉筋膜切开减压术,83.0201,肌肉筋膜切开减压术,
83.03001,黏液囊切开术,83.0300,黏液囊切开术,
83.09001,筋膜切开术,83.0901,筋膜切开术,
83.09003,筋膜间隙切开减压术,83.0900x003,筋膜间隙切开减压术,
83.09004,软组织切开引流术,83.0904,软组织切开引流术,
83.09008,软组织切开异物取出术,83.0903,软组织切开异物取出术,
83.09009,软组织探查术,83.0902,软组织探查术,
83.11001,跟腱松解术,83.1101,跟腱挛缩松解术,
83.12002,臀大肌切断术,83.1202,臀大肌切断术,
83.13001,腓肠肌腱膜松解术,83.1300x001,腓肠肌腱膜松解术,
83.13002,肌腱松解术,83.1300x007,肌腱松解术,
83.13003,髂腰肌腱切断术,83.1302,髂腰肌腱切断术,
83.13004,前臂肌腱松解术,83.1300x004,前臂肌腱松解术,
83.13006,下肢肌腱松解术,83.1300x006,下肢肌腱松解术,
83.13007,跖腱膜切断术,83.1300x008,跖腱膜切断术,
83.13008,足部肌腱松解术,83.1301,足部肌腱松解术,
83.13009,腕部屈肌腱松解术,83.1303,腕部屈肌腱松解术,
83.14002,髂胫束切断术,83.1405,髂胫束切断术,
83.14004,臀筋膜切断术,83.1403,臀筋膜切断术,
83.14006,跖筋膜切断术,83.1400x006,跖筋膜切断术,
83.14007,福耳克曼挛缩松解伴筋膜切断术,83.1400x007,福耳克曼挛缩松解伴筋膜切断术,
83.14008,趾筋膜切断术,83.1400x008,趾筋膜切断术,
83.14009,筋膜剥脱术,83.1401,筋膜剥脱术,
83.14010,足筋膜切断术,83.1402,足筋膜切断术,
83.14011,腿筋膜松解术,83.1404,腿筋膜松解术,
83.19001,股内收肌切断术,83.1900x001,股内收肌切断术,
83.19003,腘绳肌切断术,83.1900x003,腘绳肌切断术,
83.19005,环咽肌切断术,83.1900x005,环咽肌切断术,
83.19006,肌肉切断术,83.1902,肌肉切断术,
83.19007,肌肉松解术,83.1901,肌肉松解术,
83.19008,肩胛提肌切断术,83.1900x008,肩胛提肌切断术,
83.19009,单侧内收肌和髂腰肌切断术,83.1900x009,单侧内收肌和髂腰肌切断术,
83.19010,内收肌切断术,83.1900x010,内收肌切断术,
83.19012,髂腰肌切断术,83.1900x012,髂腰肌切断术,
83.19013,前斜角肌切断术,83.1900x013,前斜角肌切断术,
83.19017,臀肌切断术,83.1900x017,臀肌切断术,
83.19018,斜颈腱性条索切断术,83.1900x018,斜颈腱性条索切断术,
83.19019,胸腔镜下胸锁乳突肌切断术,83.1900x019,胸腔镜下胸锁乳突肌切断术,
83.19020,胸锁乳突肌部分切断术,83.1900x020,胸锁乳突肌部分切断术,
83.19021,胸锁乳突肌切断术,83.1903,胸锁乳突肌切断术,
83.19023,髋关节镜下髂腰肌松解术,83.1900x023,髋关节镜下髂腰肌松解术,
83.19024,中、前斜角肌切断术,83.1900x024,中、前斜角肌切断术,
83.19025,腓肠肌切断术,83.1900x025,腓肠肌切断术,
83.19026,缝匠肌切断术,83.1900x026,缝匠肌切断术,
83.19027,股四头肌切断术,83.1900x027,股四头肌切断术,
83.19028,股直肌切断术,83.1900x028,股直肌切断术,
83.19029,阔筋膜张肌切断术,83.1900x030,阔筋膜张肌切断术,
83.19030,胸小肌切断术,83.1900x031,胸小肌切断术,
83.19031,胸腔出口综合症减压术,83.1904,胸腔出口综合症减压术,
83.21001,软组织活检,83.2100,软组织活组织检查,
83.29001,肌腱、血管、神经探查术,83.2900x001,肌腱、血管、神经探查术,
83.29002,手肌腱、血管、神经探查术,83.2900x002,手肌腱、血管、神经探查术,
83.29003,足血管、神经、肌腱探查术,83.2900x003,足血管、神经、肌腱探查术,
83.31001,跟腱病损切除术,83.3100x001,跟腱病损切除术,
83.31004,腱鞘病损切除术,83.3100,腱鞘病损切除术,
83.31008,踝关节镜下跟腱病损切除术,83.3100x008,踝关节镜下跟腱病损切除术,
83.32001,背部肌肉病损切除术,83.3200x001,背部肌肉病损切除术,
83.32002,肌肉病损切除术,83.3200,肌肉病损切除术,
83.32007,躯干肌肉病损切除术,83.3200x007,躯干肌肉病损切除术,
83.32009,上肢肌肉病损切除术,83.3200x009,上肢肌肉病损切除术,
83.32012,下肢肌肉病损切除术,83.3200x012,下肢肌肉病损切除术,
83.39001,腘窝病损切除术,83.3900x001,腘窝病损切除术,
83.39004,筋膜病损切除术,83.3903,筋膜病损切除术,
83.39016,滑囊病损切除术,83.3900x016,滑囊病损切除术,
83.39017,软组织病损切除术,83.3900x017,软组织病损切除术,
83.39018,肌腱病损切除术,83.3901,肌腱病损切除术,
83.41001,肌腱切取术,83.4100x001,肌腱切取术,
83.42001,肌腱切除术,83.4201,肌腱切除术,
83.42002,腱膜切除术,83.4200x002,腱膜切除术,
83.42003,腱鞘切除术,83.4202,腱鞘切除术,
83.43001,肌肉切取术,83.4300x001,肌肉切取术,
83.43002,筋膜切除术用于移植,83.4302,筋膜切取用做移植物,
83.44001,筋膜切除术,83.4400x001,筋膜切除术,
83.44002,阔筋膜部分切除术,83.4400x002,阔筋膜部分切除术,
83.44003,足筋膜切除术,83.4400x003,足筋膜切除术,
83.45001,肌肉切除术,83.4500x001,肌肉切除术,
83.45002,肌肉清创术,83.4501,肌肉清创术,
83.45003,肩胛舌骨肌部分切除术,83.4500x003,肩胛舌骨肌部分切除术,
83.45004,颈伸肌部分切除术,83.4500x004,颈伸肌部分切除术,
83.45005,前斜角肌切除术,83.4500x005,前斜角肌切除术,
83.45006,咬肌部分切除术,83.4500x006,咬肌部分切除术,
83.45007,中斜角肌部分切除术,83.4500x007,中斜角肌部分切除术,
83.45008,耻骨直肠肌部分切除术,83.4500x008,耻骨直肠肌部分切除术,
83.45009,肌肉部分切除术,83.4500x013,肌肉部分切除术,
83.45010,斜角肌切除术,83.4502,斜角肌切除术,
83.49001,软组织部分切除术,83.4900,软组织的其他切除术,
83.5001,黏液囊切除术,83.5x00,黏液囊切除术,
83.61002,腱鞘缝合术,83.6100,腱鞘缝合术,
83.62001,肌腱延迟缝合术,83.6201,肌腱延迟缝合术,
83.63001,回旋肌环带修补术,83.6300,回旋肌环带修补术,
83.63002,肩袖修补术,81.8300x006,肩袖修补术,
83.63003,肩关节镜下肩袖修补术,81.8300x008,肩关节镜下肩袖修补术,
83.63004,冈上肌修补术,83.6301,冈上肌修补术,
83.64003,跟腱缝合术,83.6402,跟腱缝合术,
83.64004,肌腱缝合术,83.6401,肌腱缝合术,
83.64007,前臂肌腱缝合术,83.6400x007,前臂肌腱缝合术,
83.64008,上肢肌腱缝合术,83.6400x008,上肢肌腱缝合术,
83.64009,腕部肌腱缝合术,83.6400x009,腕部肌腱缝合术,
83.64011,下肢肌腱缝合术,83.6400x011,下肢肌腱缝合术,
83.64013,趾肌腱缝合术,83.6400x013,趾肌腱缝合术,
83.64015,(足母)长伸肌腱缝合术,83.6400x015,??长伸肌腱缝合术,
83.64016,腱膜缝合术,83.6403,腱膜缝合术,
83.65001,腹直肌缝合术,83.6500x001,腹直肌缝合术,
83.65002,肱二头肌缝合术,83.6500x002,肱二头肌缝合术,
83.65003,肱三头肌缝合术,83.6500x003,肱三头肌缝合术,
83.65005,股二头肌缝合术,83.6500x005,股二头肌缝合术,
83.65006,股四头肌缝合术,83.6500x006,股四头肌缝合术,
83.65007,肌肉缝合术,83.6501,肌肉缝合术,
83.65010,筋膜缝合术,83.6502,筋膜缝合术,
83.65011,胫前肌缝合术,83.6500x011,胫前肌缝合术,
83.65012,前臂肌缝合术,83.6500x012,前臂肌缝合术,
83.65013,三角肌缝合术,83.6500x013,三角肌缝合术,
83.65014,提肛肌缝合术,83.6500x014,提肛肌缝合术,
83.65015,臀部肌缝合术,83.6500x015,臀部肌缝合术,
83.65016,下肢肌肉缝合术,83.6500x016,下肢肌肉缝合术,
83.65017,胸锁乳突肌缝合术,83.6500x017,胸锁乳突肌缝合术,
83.65018,上肢肌肉缝合术,83.6500x018,上肢肌肉缝合术,
83.65019,头面部肌肉缝合术,83.6500x019,头面部肌肉缝合术,
83.65020,颈部肌肉缝合术,83.6500x020,颈部肌肉缝合术,
83.65021,躯干部肌肉缝合术,83.6500x021,躯干部肌肉缝合术,
83.71001,肌腱前徙术,83.7100,腱前徙术,
83.72001,肌腱后徙术,83.7200,腱后徙术,
83.73002,肌腱再接术,83.7300x002,肌腱再接术,
83.74001,肌肉再接术,83.7400x001,肌肉再接术,
83.75001,肌腱转移术,83.7501,肌腱转移术,
83.75003,前臂肌腱移位术,83.7500x003,前臂肌腱移位术,
83.75004,跟腱异体肌腱移植修补术,83.7500x004,跟腱异体肌腱移植修补术,
83.75005,跟腱带蒂腱膜转移修补术,83.7500x005,跟腱带蒂腱膜转移修补术,
83.76002,胫前肌腱移位术,83.7600x002,胫前肌腱移位术,
83.76003,髂胫束移位术,83.7600x003,髂胫束移位术,
83.76005,足趾肌腱移位术,83.7600x005,足趾肌腱移位术,
83.76006,腓骨短肌腱移位术,83.7600x006,腓骨短肌腱移位术,
83.76007,肱桡肌腱移位术,83.7600x007,肱桡肌腱移位术,
83.76008,股方肌腱移位术,83.7600x008,股方肌腱移位术,
83.76009,屈腕肌腱移位术,83.7600x009,屈腕肌腱移位术,
83.76010,屈指肌腱移位术,83.7600x010,屈指肌腱移位术,
83.76011,伸腕肌腱移位术,83.7600x011,伸腕肌腱移位术,
83.76012,旋前圆肌腱移位术,83.7600x012,旋前圆肌腱移位术,
83.76013,掌长肌腱移位术,83.7600x013,掌长肌腱移位术,
83.77001,下肢肌肉移植术,83.7700x001,下肢肌肉移植术,
83.77003,胫后肌移植术,83.7700x003,胫后肌移植术,
83.77004,福耳克曼挛缩松解伴肌游离移植术,83.7700x004,福耳克曼挛缩松解伴肌游离移植术,
83.79001,肌肉移位术,83.7900x001,肌肉移位术,
83.79002,胫后肌前移术,83.7900x002,胫后肌前移术,
83.79003,胫前肌外移术,83.7900x003,胫前肌外移术,
83.79004,斜方肌代三角肌术,83.7900x004,斜方肌代三角肌术,
83.79005,背阔肌移位术,83.7900x005,背阔肌移位术,
83.79006,比目鱼肌移位术,83.7900x006,比目鱼肌移位术,
83.79007,大腿肌移位术,83.7900x007,大腿肌移位术,
83.79008,大圆肌移位术,83.7900x008,大圆肌移位术,
83.79009,腓肠肌移位术,83.7900x009,腓肠肌移位术,
83.79010,腹部肌移位术,83.7900x010,腹部肌移位术,
83.79011,三角肌移位术,83.7900x011,三角肌移位术,
83.79012,臀大肌移位术,83.7900x012,臀大肌移位术,
83.79013,胸大肌移位术,83.7900x013,胸大肌移位术,
83.81001,肌腱移植术,83.8100,肌腱移植,
83.81002,异体肌腱移植术,83.8101,异体肌腱移植术,
83.81003,人工肌腱移植术,83.8100x003,人工肌腱移植术,
83.82001,背阔肌移植术,83.8200x001,背阔肌移植术,
83.82002,肌肉移植术,83.8201,肌肉移植术,
83.82003,筋膜移植术,83.8202,筋膜移植术,
83.82005,颞筋膜移植术,83.8200x005,颞筋膜移植术,
83.82007,背阔肌游离移植术,83.8200x007,背阔肌游离移植术,
83.82008,肌肉游离移植术,83.8200x008,肌肉游离移植术,
83.82009,股薄肌移植术,83.8200x009,股薄肌移植术,
83.82010,斜方肌移植术,83.8200x010,斜方肌移植术,
83.82011,胸大肌移植术,83.8200x011,胸大肌移植术,
83.83001,肌腱滑车重建术,83.8300,肌腱滑车重建术,
83.84001,畸形足埃文斯(EVANS)手术,83.8401,畸形足埃文斯(EVANS)手术,
83.84002,畸形足松解术,83.8400,畸形足松解术,
83.85001,腓骨长短肌腱延长术,83.8500x001,腓骨长短肌腱延长术,
83.85002,跟腱缩短术,83.8500x002,跟腱缩短术,
83.85003,跟腱延长术,83.8500x003,跟腱延长术,
83.85004,肱二头肌腱延长术,83.8500x004,肱二头肌腱延长术,
83.85005,腘肌延长术,83.8500x005,腘肌延长术,
83.85006,肌腱紧缩术,83.8501,肌腱紧缩术,
83.85007,肌腱延长术,83.8502,肌腱延长术,
83.85008,伸趾肌腱延长术,83.8500x008,伸趾肌腱延长术,
83.85009,足屈肌腱延长术,83.8500x009,足屈肌腱延长术,
83.85010,足伸肌腱延长术,83.8500x010,足伸肌腱延长术,
83.85011,半腱肌延长术,83.8500x011,半腱肌延长术,
83.85012,背阔肌延长术,83.8500x012,背阔肌延长术,
83.85013,肱桡肌腱缩短术,83.8500x013,肱桡肌腱缩短术,
83.85014,肱桡肌腱延长术,83.8500x014,肱桡肌腱延长术,
83.85015,肱三头肌腱缩短术,83.8500x015,肱三头肌腱缩短术,
83.85016,肱三头肌腱延长术,83.8500x016,肱三头肌腱延长术,
83.85017,股二头肌腱缩短术,83.8500x017,股二头肌腱缩短术,
83.85018,股二头肌腱延长术,83.8500x018,股二头肌腱延长术,
83.85019,股内收肌腱缩短术,83.8500x019,股内收肌腱缩短术,
83.85020,股内收肌腱延长术,83.8500x020,股内收肌腱延长术,
83.85021,股三头肌腱缩短术,83.8500x021,股三头肌腱缩短术,
83.85022,股三头肌腱延长术,83.8500x022,股三头肌腱延长术,
83.85023,股四头肌腱缩短术,83.8500x023,股四头肌腱缩短术,
83.85024,股四头肌腱延长术,83.8500x024,股四头肌腱延长术,
83.85025,股直肌腱缩短术,83.8500x025,股直肌腱缩短术,
83.85026,股直肌腱延长术,83.8500x026,股直肌腱延长术,
83.85027,肩胛下肌延长术,83.8500x027,肩胛下肌延长术,
83.85028,胫后肌腱缩短术,83.8500x028,胫后肌腱缩短术,
83.85029,胫后肌腱延长术,83.8500x029,胫后肌腱延长术,
83.85030,胫前肌腱缩短术,83.8500x030,胫前肌腱缩短术,
83.85031,胫前肌腱延长术,83.8500x031,胫前肌腱延长术,
83.85032,胫前肌延长术,83.8500x032,胫前肌延长术,
83.85033,足屈肌腱缩短术,83.8500x033,足屈肌腱缩短术,
83.85034,足伸肌腱缩短术,83.8500x034,足伸肌腱缩短术,
83.85035,胸大肌延长术,83.8500x035,胸大肌延长术,
83.85036,胸大肌缩短术,83.8500x036,胸大肌缩短术,
83.85037,肱二头肌腱缩短术,83.8500x037,肱二头肌腱缩短术,
83.85038,半腱肌缩短术,83.8500x038,半腱肌缩短术,
83.85039,旋前圆肌延长术,83.8500x039,旋前圆肌延长术,
83.85040,旋前圆肌缩短术,83.8500x040,旋前圆肌缩短术,
83.85041,腕伸肌腱延长术,83.8500x041,腕伸肌腱延长术,
83.85042,腕伸肌腱缩短术,83.8500x042,腕伸肌腱缩短术,
83.85043,腕屈肌腱延长术,83.8500x043,腕屈肌腱延长术,
83.85044,腕屈肌腱缩短术,83.8500x044,腕屈肌腱缩短术,
83.85045,腓骨长短肌腱缩短术,83.8500x055,腓骨长短肌腱缩短术,
83.86001,股四头肌成形术,83.8600,股四头肌成形术,
83.87001,肌肉成形术,83.8700x001,肌肉成形术,
83.87003,肩关节肌肉成形术,83.8700x003,肩关节肌肉成形术,
83.87005,三角肌重建术,83.8700x005,三角肌重建术,
83.87007,下肢肌肉成形术,83.8700x007,下肢肌肉成形术,
83.87009,胸大肌成形术,83.8700x009,胸大肌成形术,
83.88001,跟腱修补术,83.8800x001,跟腱修补术,
83.88003,肌腱成形术,83.8802,肌腱成形术,
83.88005,肌腱固定术,83.8801,肌腱固定术,
83.88010,距腓韧带缝合修补术,83.8800x010,距腓韧带缝合修补术,
83.88012,足肌腱成形术,83.8800x012,足肌腱成形术,
83.88014,肩关节镜下肱二头肌肌腱长头固定术,83.8800x014,肩关节镜下肱二头肌肌腱长头固定术,
83.88015,冈上肌腱修补术,83.8800x015,冈上肌腱修补术,
83.88016,胫前肌腱修补术,83.8800x016,胫前肌腱修补术,
83.88017,上肢肌腱固定术,83.8800x017,上肢肌腱固定术,
83.88018,下肢肌腱固定术,83.8800x018,下肢肌腱固定术,
83.89001,筋膜成形术,83.8901,筋膜成形术,
83.89002,筋膜断蒂术,83.8900x002,筋膜断蒂术,
83.89003,筋膜延长术,83.8902,筋膜延长术,
83.89004,筋膜折叠术,83.8904,筋膜折叠术,
83.89005,筋膜固定术,83.8905,筋膜固定术,
83.91001,关节镜下臀肌挛缩松解术,83.9100x001,关节镜下臀肌挛缩松解术,
83.91002,肌腱粘连松解术,83.9101,肌腱粘连松解术,
83.91004,前臂束带松解术,83.9100x004,前臂束带松解术,
