北京临床版6.0手术编码,北京临床版6.0手术名称,2.0手术编码
88.71002,头部超声检查,88.7100x002
88.71004,经颅多普勒颈动脉血流图,88.7100x004
88.71005,经颅多普勒眶动脉脑血流图,88.7100x005
88.71003,经颅多普勒脑血流图[TCD],88.7104
88.72004,心脏多普勒血流图,88.7200x004
88.72001,超声心动图,88.7201
88.72003,经食道超声心动图,88.7202
88.73003,胸部超声检查,88.7300x003
88.73004,肺彩色超声检查,88.7300x004
88.73005,乳房彩色超声检查,88.7300x005
88.73001,肺超声检查,88.7301
88.73002,乳房超声检查,88.7302
88.74001,食管超声检查,88.7400x001
88.74002,胃超声检查,88.7400x002
88.74003,食管彩色超声检查,88.7400x003
88.74004,胃彩色超声检查,88.7400x004
88.74005,直肠超声检查,88.7400x005
88.75001,泌尿系超声检查,88.7500x001
88.75002,前列腺超声检查,88.7502
88.76001,腹部超声检查,88.7600x001
88.76002,腹部彩色超声检查,88.7600x002
88.77001,下肢血管超声检查,88.7700x001
88.77002,上肢血管超声检查,88.7700x002
88.77003,颈部血管超声检查,88.7700x003
88.77004,胸部血管超声检查,88.7700x004
88.77005,肾血管超声检查,88.7700x005
88.78001,妊娠子宫超声检查,88.7800
88.78002,经阴道妊娠子宫超声检查,88.7801
88.79001,盆腔超声检查,88.7900x001
88.79004,子宫超声检查,88.7900x004
88.79005,腕关节超声检查,88.7900x005
88.79007,背部超声检查,88.7900x007
88.79008,肩关节超声检查,88.7900x008
88.79009,膝关节超声检查,88.7900x009
88.79010,经阴道子宫超声检查,88.7900x010
88.79012,浅表淋巴结超声检查,88.7905
88.79003,阴囊超声检查,88.7906
88.79011,软组织超声检查,88.7907
88.81001,脑热影像图,88.8100
88.82001,眼热影像图,88.8200
88.83001,骨热影像图,88.8300
88.83002,骨关节热影像图,88.8300x002
88.84001,肌热影像图,88.8400
88.85001,乳房热影像图,88.8500
88.86001,血管热影像图,88.8600
88.89001,淋巴腺热影像图,88.8901
88.91002,头部核磁共振检查,88.9101
88.92002,心肌核磁共振检查,88.9201
88.92001,胸部核磁共振检查,88.9202
88.92003,乳腺核磁共振检查,88.9203
88.93003,颈椎核磁共振检查,88.9301
88.93002,胸椎核磁共振检查,88.9302
88.93004,腰椎核磁共振检查,88.9303
88.94001,上肢核磁共振检查,88.9401
88.94002,下肢核磁共振检查,88.9402
88.95001,骨盆核磁共振检查,88.9501
88.95002,前列腺核磁共振检查,88.9502
88.95003,膀胱核磁共振检查,88.9503
88.97002,眼眶核磁共振检查,88.9700x002
88.97004,颈部核磁共振检查,88.9700x004
88.97005,鼻窦核磁共振检查,88.9701
88.97001,腹部核磁共振检查,88.9703
88.98001,骨密度检查,88.9800
89.06001,单科会诊,89.0601
89.07001,全面会诊,89.0700
89.08001,院外会诊,89.0801
89.10001,颈内动脉异戊巴比妥试验,89.1000
89.11001,眼压测量,89.1100
89.12001,鼻功能性检查,89.1200
89.13001,神经系统检查,89.1300
89.14001,脑电图,89.1400
89.16001,新生儿颅骨透照检查,89.1600
89.17001,多导睡眠脑电图,89.1700x001
89.19001,视频脑电图监测,89.1900x001
89.21001,尿路压力测定,89.2100
89.22001,膀胱内压图,89.2200
89.23001,尿道括约肌肌电图,89.2300
89.24001,尿流量测定[UFR],89.2400
89.25001,尿道压力分布图[UPP],89.2500
89.26001,妇科手法检查,89.2600x001
89.29001,尿生物测定,89.2901
89.29002,尿化学检查,89.2902
89.31001,牙科检查,89.3100
89.32001,食管压力测定,89.3200
89.33001,肠造瘘口指检,89.3300
89.34001,直肠指检,89.3400
89.35001,鼻窦透照,89.3500
89.36001,乳房手法检查,89.3600
89.37001,肺功能测定,89.3701
89.38002,气道激发试验,89.3801
89.39001,13C-尿素呼气试验,89.3901
89.39002,直肠压力测定,89.3902
89.41001,活动平板运动试验,89.4101
89.43001,蹬车运动试验,89.4301
89.44001,铊应激试验伴经食管心室起搏,89.4401
89.44002,铊应激试验不伴经食管心室起搏,89.4402
89.45001,人工起搏器功能检查,89.4501
89.50002,24小时动态心电图,89.5001
89.51001,节率心电图,89.5100
89.52001,心电图,89.5200
89.53001,心电向量图,89.5300
89.54001,心电监测,89.5400
89.55001,心音图,89.5501
89.56002,动脉硬化检测,89.5900x002
89.59001,心脏电生理检查,89.5901
89.60001,连续血氧饱和度监测,89.6000x001
89.61001,24小时血压监测,89.6100x001
89.62001,中心静脉压监测,89.6200
89.63001,肺动脉压监测,89.6300
89.64001,漂浮导管插入,89.6400x001
89.64003,肺动脉嵌入压监测,89.6400x003
89.7001,体格检查,89.7x00
89.8001,尸检,89.8x00
90.50001,血显微镜检查,90.5x00
92.01001,甲状腺同位素扫描,92.0101
92.02001,肝同位素扫描,92.0201
92.03002,肾清除率检查,92.0300x002
92.03001,肾同位素扫描,92.0301
92.04001,胃肠同位素扫描,92.0401
92.05001,心肌核素显像,92.0500x001
92.05002,骨髓同位素扫描,92.0502
92.05003,脾同位素扫描,92.0503
92.11001,脑同位素扫描,92.1101
92.13001,甲状旁腺同位素扫描,92.1300x001
92.14001,骨同位素扫描,92.1401
92.15001,肺同位素扫描,92.1501
92.16001,淋巴系统同位素扫描,92.1601
92.17001,胎盘同位素扫描,92.1701
92.18001,全身同位素扫描,92.1800x001
92.19001,唾液腺同位素扫描,92.1900x001
92.19002,肢体静脉同位素扫描,92.1901
92.19003,肢体动脉同位素扫描,92.1902
92.19004,腹部同位素扫描,92.1903
92.19005,盆腔同位素扫描,92.1904
92.20001,近距离液态放射性同位素灌注治疗,92.2000
92.20002,碘-125放射性同位素近距离治疗,92.2001
92.21001,表浅放射治疗,92.2100
92.22001,正电压放射治疗,92.2200
92.23003,放射性同位素远距离治疗,92.2300
92.23001,碘-125放射性同位素远距离治疗,92.2301
92.23002,放射性铯远距离治疗,92.2302
92.23004,钴-60放射性同位素远距离治疗,92.2303
92.24001,光子远距离放射治疗,92.2400
92.25001,电子远距离放射治疗,92.2500
92.26001,质子远距离放射治疗,92.2601
92.26002,中子远距离放射治疗,92.2602
92.27002,放射性粒子置入,92.2700x002
92.27008,血管内近距离放射治疗,92.2701
92.28002,放射性同位素注射,92.2800
92.28001,碘-131放射性同位素注射治疗,92.2801
92.29001,放射疗法,92.2900x001
92.30001,立体定向放射治疗,92.3000
92.31001,单源光子放射治疗,92.3100
92.31002,X刀放射治疗,92.3102
92.32003,多源光子放射治疗,92.3200
92.32001,伽马刀放射治疗,92.3200x001
92.32002,立体定向γ放射治疗,92.3201
92.32004,钴-60放射治疗,92.3202
92.33001,粒子放射治疗,92.3300
93.01002,手功能评估,93.0100x002
93.02001,矫正评估,93.0200
93.03001,假体评估,93.0300
93.04001,肌功能手法测试,93.0400
93.05001,运动范围试验,93.0500
93.06001,肢体长度测量,93.0600
93.07001,身体测量,93.0700x001
93.08002,肌电图,93.0800x002
93.11001,辅助运动训练,93.1100
93.18001,呼吸训练,93.1800
93.22001,行走和步态训练,93.2200
93.23001,矫形装置试装,93.2300
93.24001,用拐行走训练,93.2401
93.25001,肢体强迫性牵伸训练,93.2500
93.31001,水池中辅助训练,93.3100
93.32001,漩涡内运动治疗,93.3200
93.33001,水疗,93.3300x001
93.34001,透热疗法,93.3400
93.35004,热疗,93.3500x004
93.35005,艾灸,93.3500x005
93.35008,激光照射治疗,93.3500x008
93.35001,超声热疗法,93.3501
93.35002,红外线照射,93.3503
93.35006,针灸,93.3510
93.35007,火罐治疗,93.3519
93.36001,心脏再训练,93.3600
93.37001,产前训练,93.3700
93.39001,物理疗法,93.3900x001
93.39003,按摩手法治疗,93.3900x003
93.41003,颅骨牵引,93.4102
93.42004,脊柱牵引,93.4200x004
93.43001,间歇性骨牵引,93.4300
93.44003,股骨牵引,93.4400x003
93.44009,颅颌牵引,93.4400x009
93.44002,股骨髁上牵引,93.4404
93.44001,髌骨牵引,93.4405
93.44008,胫骨结节牵引,93.4406
93.45001,托马斯夹板牵引,93.4500
93.46001,皮牵引,93.4600x001
93.51001,石膏背心固定,93.5100x001
93.52001,颈托固定,93.5201
93.53001,石膏绷带固定,93.5300x001
93.54002,石膏夹板固定,93.5401
93.55001,牙齿钢丝拴结,93.5500
93.56001,压力绷带固定,93.5601
93.59002,外固定架固定,93.5900x002
93.67001,骨病手法治疗,93.6701
93.71001,诵读训练,93.7100
93.72001,语言障碍训练,93.7200
93.73001,食管言语训练,93.7300
93.74001,言语缺欠训练,93.7400
93.76001,指导盲人使用导盲犬,93.7600
93.77001,盲文阅读训练,93.7701
93.81001,娱乐疗法,93.8100
93.82001,教育疗法,93.8200
93.83001,文体活动疗法,93.8300x001
93.84001,音乐疗法,93.8400
93.85001,职业技能康复训练,93.8500
93.90001,持续正压治疗[CPAP],93.9001
93.91001,间歇正压治疗[IPPB],93.9100
93.93001,人工呼吸,93.9301
93.94001,雾化吸入,93.9401
93.95001,高压给氧,93.9500
93.96001,吸氧,93.9601
93.97001,减压仓疗法,93.9700
94.01002,韦克斯勒成人智力测验,94.0100x002
94.01003,韦克斯勒儿童智力测验,94.0100x003
94.01004,中国奈比智力测验,94.0100x004
94.02004,症状自评测验,94.0200x004
94.02005,Zung抑郁自评量表,94.0200x005
94.02010,威斯康星卡片分类测验,94.0200x010
94.02002,明尼苏达多相人格测验,94.0201
94.02003,韦克斯勒记忆测量,94.0202
94.02007,注意缺陷多动障碍评定,94.0203
94.02008,汉米尔顿抑郁评定,94.0204
94.03001,性格分析,94.0300
94.02009,艾森克人格评定,94.0301
94.08001,眼球运动轨迹检查,94.0800x001
94.11002,攻击风险评估,94.1102
94.11003,自杀风险评估,94.1103
94.11004,犯罪责任评估,94.1104
94.02006,简易精神状况评定,94.1105
94.21001,麻醉分析疗法,94.2100
94.22001,碳酸锂治疗,94.2200
94.23001,常温人工冬眠治疗,94.2300x001
94.24001,化学休克治疗,94.2400
94.25001,氯氮平治疗,94.2501
94.26001,亚抽搐电休克治疗,94.2600
94.27001,电抽搐治疗[ECT],94.2701
94.27002,电休克疗法[EST],94.2702
94.29001,重复经颅磁刺激[rTMS],94.2901
94.31002,精神分析治疗,94.3100
94.32001,催眠疗法,94.3200
94.33001,行为矫正治疗,94.3301
94.33002,行为脱敏治疗,94.3302
94.34001,精神性性功能不良个人治疗,94.3400
94.35001,危机干预,94.3500x001
94.36001,游戏精神疗法,94.3600
94.37001,探索性语言精神疗法,94.3700
94.38001,支持性语言精神疗法,94.3800
94.39004,个人心理治疗,94.3900x004
94.39001,生物反馈治疗,94.3901
94.39002,森田治疗,94.3902
94.39003,工娱治疗,94.3903
94.41001,精神性性功能不良团体治疗,94.4100
94.42001,家庭疗法,94.4200
94.43001,心理剧疗法,94.4300
94.44001,集体心理治疗,94.4401
94.45001,药物癖咨询,94.4500
94.46001,酒精瘾咨询,94.4600x001
94.49001,心理咨询,94.4901
94.52001,精神病治疗后转诊,94.5200
94.53001,酒精中毒康复转诊,94.5300
94.54001,药物癖康复转诊,94.5400
94.55001,职业康复转诊,94.5500
94.59001,心理康复转诊,94.5900x001
94.61001,酒精康复疗法,94.6101
94.62001,酒精脱瘾疗法,94.6200
94.64001,药物康复疗法,94.6400
94.65001,药物脱瘾疗法,94.6500
95.01002,配镜检查,95.0101
95.09001,视力检查,95.0102
95.02001,综合性眼检查,95.0200
95.03001,青光眼检查,95.0301
95.03002,神经性眼病检查,95.0302
95.03003,视网膜疾病检查,95.0303
95.04001,麻醉下眼检查,95.0400
95.05001,视野检查,95.0500
95.06001,辨色检查,95.0600
95.07001,暗适应检查,95.0700
95.11001,眼底照相,95.1100
95.12001,眼底血管荧光造影,95.1201
95.12002,眼毛细血管显微镜检查,95.1202
95.13001,眼超声检查,95.1300
95.14001,眼X线检查,95.1400
95.15001,眼球运动检查,95.1500
95.21001,视网膜电图[ERG],95.2100
95.22001,眼动图[EOG],95.2200
95.23001,视觉诱发电位[VEP],95.2300
95.24001,眼震图[ENG],95.2400
95.25001,眼肌电图[EMG],95.2500
95.31001,配镜,95.3101
95.33001,助视镜安装,95.3301
95.35001,视轴矫正训练,95.3500
95.41001,听力测定,95.4100
95.42001,临床听力试验,95.4200
95.42002,音叉听力试验,95.4201
95.42003,耳语听力试验,95.4202
95.43001,听力评估,95.4300
95.43002,韦伯听力评估,95.4301
95.44001,临床前庭功能试验,95.4400
95.45001,旋转测验,95.4500
95.47001,听力检查,95.4700
96.04001,气管插管,96.0400
96.04003,气管支架置入术,96.0500x001
96.05001,气管支气管支架置入,96.0501
96.07001,胃插管减压,96.0700x001
96.08001,肠插管减压,96.0800x001
96.09001,直肠导管插入,96.0900
96.09002,直肠导管置换,96.0901
96.11001,外耳道填塞,96.1100
96.14001,阴道填塞,96.1400
96.15001,阴道塑模置入,96.1500
96.16001,阴道扩张,96.1600x001
96.18001,子宫托放置术,96.1800x001
96.19001,直肠填塞,96.1900
96.21001,额鼻管扩张,96.2100
96.22001,直肠扩张,96.2200
96.23001,肛门扩张,96.2300
96.24001,肠造口扩张,96.2400x001
96.25001,膀胱扩张,96.2500
96.26001,直肠脱垂手法复位,96.2600
96.27002,疝手法复位,96.2700
96.28001,肠造口脱垂手法复位,96.2800
96.29001,肠套迭复位,96.2900
96.33001,胃灌洗,96.3300
96.34001,鼻-胃管冲洗,96.3400x001
96.35002,三腔二囊管植入术,96.3500
96.35001,鼻饲,96.3500x001
96.36001,胃造口冲洗,96.3601
96.36002,肠造口冲洗,96.3602
96.38001,粪便嵌顿去除,96.3800
96.39001,直肠冲洗,96.3901
96.41001,胆囊造口冲洗,96.4101
96.41002,胆管冲洗,96.4102
96.42001,胰管冲洗,96.4200
96.44001,阴道冲洗,96.4400
96.45002,肾盂造口冲洗,96.4502
96.46001,输尿管造口冲洗,96.4601
96.46002,输尿管导管冲洗,96.4602
96.47001,膀胱造口冲洗,96.4700
96.48001,导尿管冲洗,96.4801
96.49002,膀胱灌注,96.4901
96.49001,前列腺素栓剂插入,96.4902
96.51001,眼冲洗,96.5100
96.52001,耳耵聍去除,96.5200x001
96.52002,外耳道冲洗,96.5200x002
96.53001,鼻道冲洗,96.5300
96.54001,洁牙,96.5400x001
96.55001,清洁气管造口,96.5500
96.56001,支气管灌洗,96.5601
96.57001,血管导管冲洗,96.5700
96.58001,伤口引流管冲洗,96.5800
96.59001,清洁伤口,96.5900x001
96.6001,肠内高营养,96.6x01
96.71001,呼吸机治疗[小于96小时],96.7101
96.72001,呼吸机治疗[大于等于96小时],96.7201
97.01001,鼻-胃管置换,97.0101
97.02001,胃造口导管置换,97.0200
97.03001,小肠造口导管置换,97.0301
97.04001,大肠造口导管置换,97.0401
97.05001,胆道引流管置换,97.0501
97.05002,胆道支架置换,97.0502
97.05004,胰管套管置换,97.0503
97.11001,上肢石膏置换,97.1100
97.12001,下肢石膏置换,97.1200
97.14001,外固定置换,97.1400x001
97.15001,伤口引流管置换,97.1500
97.16001,伤口填塞物置换,97.1600x001
97.16002,伤口引流条置换,97.1600x002
97.21001,鼻填塞物置换,97.2100
97.22001,牙填塞物置换,97.2200
97.23001,气管造口导管置换,97.2300
97.26001,阴道填塞物置换,97.2601
97.26002,阴道引流物置换,97.2602
97.31001,眼球假体去除,97.3100
97.32001,鼻填塞物去除,97.3200
97.33001,牙钢丝拴结去除,97.3300
97.34001,牙填塞物去除,97.3400
97.35001,牙假体去除,97.3500
97.36002,颌骨外固定去除,97.3600x002
97.36001,颌骨牵引器去除,97.3601
97.37001,气管插管去除,97.3700x001
97.38003,头部缝线去除,97.3804
97.39001,颈部治疗性装置去除,97.3901
97.39002,头部治疗性装置去除,97.3902
97.41001,胸腔引流管去除,97.4101
97.42001,纵隔引流管去除,97.4200
97.43001,胸壁缝线去除,97.4300
97.44001,循环辅助装置去除,97.4401
97.44002,心脏辅助装置去除,97.4402
97.51001,胃造口导管去除,97.5100
97.52001,小肠导管去除,97.5200
97.53001,直肠导管去除,97.5301
97.54001,胆囊造口导管去除,97.5400
97.55002,胆管支架去除,97.5501
97.55004,胆管引流管去除,97.5502
97.56001,内窥镜下胰管支架去除,97.5601
97.56002,胰腺引流管去除,97.5602
97.59002,直肠支架去除,97.5900
97.59001,食道扩张支架去除,97.5901
97.61001,肾盂造口导管去除,97.6102
97.62001,输尿管导管去除,97.6201
97.62002,输尿管造口导管去除,97.6202
97.63001,膀胱造口导管去除,97.6300
97.64001,导尿管去除,97.6400x001
97.65001,尿道支架去除,97.6500
97.69001,膀胱支架去除,97.6901
97.69005,前列腺支架去除,97.6902
97.71005,宫内避孕装置去除,97.7101
97.71006,宫腔镜下子宫内避孕装置去除,97.7102
97.72001,子宫内填充物去除,97.7200
97.79003,阴道模具去除术,97.7300
97.79001,阴道缝线去除,97.7901
97.79002,宫颈缝线去除,97.7902
97.81001,腹膜后引流管去除,97.8100
97.82001,腹膜引流管去除,97.8200
97.83001,腹壁缝线去除,97.8300
97.86004,腹腔化疗泵去除,97.8600x004
97.86006,盆腔化疗泵去除,97.8600x006
97.86003,腹膜透析管去除,97.8601
97.88005,外固定装置去除,97.8801
97.88001,石膏外固定去除,97.8802
97.89003,下肢缝线去除,97.8900x003
86.05002,输注泵取出术,97.8902
98.01001,口腔内异物去除,98.0101
98.02001,食管内异物去除,98.0200x001
98.03001,胃内异物去除,98.0300
98.03002,十二指肠内异物去除,98.0302
98.04001,大肠内异物去除,98.0401
98.05001,肛管内异物去除,98.0501
98.05002,直肠内异物去除,98.0502
98.11001,耳内异物去除,98.1100x001
98.12001,鼻腔内异物去除,98.1200x001
98.13001,咽内异物去除,98.1300x001
98.14001,喉内异物去除,98.1400x001
98.15002,支气管内异物去除,98.1502
98.15001,气管内异物去除,98.1504
98.16001,子宫内异物去除,98.1600x001
98.17001,阴道内异物去除,98.1700x001
98.18001,造口腔内异物去除,98.1800x001
98.19001,尿道内异物去除,98.1900x001
98.21001,眼表异物去除,98.2100x001
98.22004,面部异物去除,98.2200
98.22001,结膜嵌入异物去除,98.2200x001
98.22003,头皮异物去除,98.2201
98.22002,颈部异物去除,98.2204
98.24001,阴茎异物去除,98.2401
98.24002,阴囊异物去除,98.2402
98.25001,躯干异物去除,98.2501
98.26001,手异物去除,98.2600x001
98.27001,上肢异物去除,98.2700x001
98.28001,足异物去除,98.2800x001
98.29001,下肢异物去除,98.2900x001
98.51002,肾体外碎石,98.5101
98.51001,膀胱体外碎石,98.5102
98.51004,输尿管体外碎石,98.5103
98.52002,胆管体外碎石,98.5201
98.52001,胆囊体外碎石,98.5202
98.59002,子宫体外碎石,98.5900x002
99.00001,自体血液回收,99.0001
99.01001,供者采血,99.0100x001
99.01002,换血,99.0102
99.03001,输血,99.0301
99.04001,成份血细胞输入,99.0400x001
99.05001,血小板输入,99.0500
99.06001,凝血因子输入,99.0600
99.06002,抗血友病因子输入,99.0601
99.07002,血浆输入,99.0701
99.08001,血液扩容剂输入,99.0800
99.09002,淋巴细胞输入,99.0900
99.09001,人造血浆输入,99.0901
